words@dir1953f	@dir1953f	83.561	84.049	отрывисто
words@dir1953f	@dir1953f	84.049	84.207	/
words@dir1953f	@dir1953f	84.207	84.484	привет
words@dir1953f	@dir1953f	84.484	84.815	привет
words@dir1953f	@dir1953f	84.815	84.969	а
words@dir1953f	@dir1953f	84.969	85.076	чё
words@dir1953f	@dir1953f	85.076	85.215	ты
words@dir1953f	@dir1953f	85.215	85.515	как
words@dir1953f	@dir1953f	85.515	85.738	ты
words@dir1953f	@dir1953f	85.738	85.969	да
words@dir1953f	@dir1953f	85.969	86.307	ничё
words@dir1953f	@dir1953f	86.307	86.492	да
words@dir1953f	@dir1953f	86.492	87.319	нормалёк
words@dir1953f	@dir1953f	87.319	87.561	/
words@dir1953f	@dir1953f	87.561	88.446	а
words@dir1953f	@dir1953f	88.446	88.63	а
words@dir1953f	@dir1953f	88.63	88.969	это
words@dir1953f	@dir1953f	88.969	89.276	текст
words@dir1953f	@dir1953f	89.276	89.804	литературный
words@dir1953f	@dir1953f	89.804	89.953	/
words@dir1953f	@dir1953f	89.953	90.699	почему-то
words@dir1953f	@dir1953f	90.699	90.937	они
words@dir1953f	@dir1953f	90.937	91.38	его
words@dir1953f	@dir1953f	91.38	91.823	читают
words@dir1953f	@dir1953f	91.823	92.266	очень
words@dir1953f	@dir1953f	92.266	92.709	плохо
words@dir1953f	@dir1953f	92.709	92.906	//
words@dir1953f	@dir1953f	92.916	93.753	иии
words@dir1953f	@dir1953f	93.753	94.284	я
words@dir1953f	@dir1953f	94.284	94.984	подумала
words@dir1953f	@dir1953f	94.984	95.276	что
words@dir1953f	@dir1953f	95.276	95.799	если
words@dir1953f	@dir1953f	95.799	96.084	я
words@dir1953f	@dir1953f	96.084	96.738	это
words@dir1953f	@dir1953f	96.738	97.392	читаю
words@dir1953f	@dir1953f	97.392	97.615	и
words@dir1953f	@dir1953f	97.615	98.453	если
words@dir1953f	@dir1953f	98.453	99.876	слушатель
words@dir1953f	@dir1953f	99.876	100.353	слушает
words@dir1953f	@dir1953f	100.353	100.907	это
words@dir1953f	@dir1953f	100.907	101.199	то
words@dir1953f	@dir1953f	101.199	101.961	возможно
words@dir1953f	@dir1953f	101.961	102.376	что-то
words@dir1953f	@dir1953f	102.376	102.63	он
words@dir1953f	@dir1953f	102.63	103.576	дополняет
words@dir1953f	@dir1953f	103.576	103.738	из
words@dir1953f	@dir1953f	103.738	103.869	того
words@dir1953f	@dir1953f	103.869	104.092	что
words@dir1953f	@dir1953f	104.092	104.314	ему
words@dir1953f	@dir1953f	104.314	105.207	недостаёт
words@dir1953f	@dir1953f	105.207	105.464	да
words@dir1953f	@dir1953f	105.464	105.67	/
words@dir1953f	@dir1953f	105.67	105.876	вот
words@dir1953f	@dir1953f	105.876	106.169	этот
words@dir1953f	@dir1953f	106.169	106.492	витамин
words@dir1953f	@dir1953f	106.492	106.715	Ц
words@dir1953f	@dir1953f	106.715	107.424	которого
words@dir1953f	@dir1953f	107.424	108.442	недостаёт
words@dir1953f	@dir1953f	108.442	108.669	ему
words@dir1953f	@dir1953f	108.669	108.784	в
words@dir1953f	@dir1953f	108.784	109.315	организме
words@dir1953f	@dir1953f	109.315	109.538	он
words@dir1953f	@dir1953f	109.538	109.93	добирает
words@dir1953f	@dir1953f	109.93	110.323	из
words@dir1953f	@dir1953f	110.323	110.93	из
words@dir1953f	@dir1953f	110.93	111.492	э
words@dir1953f	@dir1953f	111.492	112.025	тепла
words@dir1953f	@dir1953f	112.025	112.559	моего
words@dir1953f	@dir1953f	112.559	113.064	голоса
words@dir1953f	@dir1953f	113.064	113.338	/
words@dir1953f	@dir1953f	113.338	114.069	из
words@dir1953f	@dir1953f	114.069	114.503	тембра
words@dir1953f	@dir1953f	114.503	114.938	/
words@dir1953f	@dir1953f	114.938	115.461	из
words@dir1953f	@dir1953f	115.461	115.964	эээ
words@dir1953f	@dir1953f	115.964	116.315	того
words@dir1953f	@dir1953f	116.315	116.738	что
words@dir1953f	@dir1953f	116.738	118.076	возникает
words@dir1953f	@dir1953f	118.076	118.33	перед
words@dir1953f	@dir1953f	118.33	118.592	его
words@dir1953f	@dir1953f	118.592	118.784	гд...
words@dir1953f	@dir1953f	118.784	119.034	глазами
words@dir1953f	@dir1953f	119.034	119.145	/
words@dir1953f	@dir1953f	119.145	119.323	вы
words@dir1953f	@dir1953f	119.323	119.623	очень
words@dir1953f	@dir1953f	119.623	120.13	хорошо
words@dir1953f	@dir1953f	120.13	120.868	вспомнили
words@dir1953f	@dir1953f	120.868	121.946	радиоспектакли
words@dir1953f	@dir1953f	121.946	122.38	ммм
words@dir1953f	@dir1953f	122.38	123.138	скажем
words@dir1953f	@dir1953f	123.138	123.392	моего
words@dir1953f	@dir1953f	123.392	123.874	детства
words@dir1953f	@dir1953f	123.874	124.023	//
words@dir1953f	@dir1953f	124.038	124.238	да
words@dir1953f	@dir1953f	124.238	124.792	конечно
words@dir1953f	@dir1953f	124.792	125.369	э
words@dir1953f	@dir1953f	125.369	125.746	может
words@dir1953f	@dir1953f	125.746	126.072	быть
words@dir1953f	@dir1953f	126.072	126.398	это
words@dir1953f	@dir1953f	126.398	126.724	потому
words@dir1953f	@dir1953f	126.724	127.053	что
words@dir1953f	@dir1953f	127.053	127.223	я
words@dir1953f	@dir1953f	127.223	127.515	сама
words@dir1953f	@dir1953f	127.515	127.715	эти
words@dir1953f	@dir1953f	127.715	128.476	радиоспектакли
words@dir1953f	@dir1953f	128.476	128.874	делала
words@dir1953f	@dir1953f	128.874	129.03	/
words@dir1953f	@dir1953f	129.03	129.246	и
words@dir1953f	@dir1953f	129.246	129.615	я
words@dir1953f	@dir1953f	129.615	129.999	помню
words@dir1953f	@dir1953f	129.999	130.238	что
words@dir1953f	@dir1953f	130.238	130.515	на
words@dir1953f	@dir1953f	130.515	131.123	московском
words@dir1953f	@dir1953f	131.123	131.499	радио
words@dir1953f	@dir1953f	131.499	131.723	когда
words@dir1953f	@dir1953f	131.723	131.876	я
